Shows 3 by 3 Images\n3 x 3 Images,,TODO! Shows 3 by 3 Images\n3 x 3 Images,,,,,,,,,0,,
Shows 4 by 4 images\n4 x 4 images,,TODO! Shows 4 by 4 images\n4 x 4 images,,,,,,,,,0,,
Shows the image in original,,TODO! Shows the image in original,,,,,,,,,0,,
1:1\n1:1,,1:1\n1:1,,,,,,,,,0,,
Shows a high resolution.\nHigh,,TODO! Shows a high resolution.\nHigh,,,,,,,,,0,,
Shows a low resolution.\nLow,,TODO! Shows a low resolution.\nLow,,,,,,,,,0,,
Stop\nStops saving all images of all cameras.,,TODO! Termina\nTermina salvataggio dell'immagini delle tutte telecamere.,,,,,,,,,0,,
Permanent mask\nModifies the permanent mask of the activity detection,,TODO! Maschera permanente.\nVaria la maschera permanente dell' activity detection,,,,,,,,,0,,
Fullscreen\nFullscreen,,Schermo intero\nSchermo intero,,,,,,,,,0,,
Defines cameras for the automatic switching.\nAutomatic camera switching,,TODO! Defines cameras for the automatic switching.\nAutomatic camera switching,,,,,,,,,0,,
Controls camera movement and setting\nPan/Tilt/Zoom,,TODO! Controls camera movement and setting\nPan/Tilt/Zoom,,,,,,,,,0,,
Turns automatic camera switching in case of emergency on/off.\nAlarm camera switching,,TODO! Turns automatic camera switching in case of emergency on/off.\nAlarm camera switching,,,,,,,,,0,,
Save\nSaves images of all cameras,,TODO! Save\nSaves images of all cameras,,,,,,,,,0,,
"Controls contrast, saturation and brightness of the image.\nContrast/Saturation/Brightness",,"TODO! Controls contrast, saturation and brightness of the image.\nContrast/Saturation/Brightness",,,,,,,,,0,,
2 x 3\nShows 2 by 3 images,,TODO! 2 x 3\nShows 2 by 3 images,,,,,,,,,0,,
1 x 1\nShows 1 image,,TODO! 1 x 1\nShows 1 image,,,,,,,,,0,,
2 x 2\nShows 2 by 2 images,,TODO! 2 x 2\nShows 2 by 2 images,,,,,,,,,0,,
3 x 2\nShows 3 by 2 images,,TODO! 3 x 2\nShows 3 by 2 images,,,,,,,,,0,,
3 x 3\nShows 3 by 3 Images\n,,TODO! 3 x 3\nShows 3 by 3 Images\n,,,,,,,,,0,,
4 x 4\nShows 4 by 4 Images\n,,TODO! 4 x 4\nShows 4 by 4 Images\n,,,,,,,,,0,,
Back\nBack,,TODO! Indietro\nIndietro,,,,,,,,,0,,
Forward\nForward,,TODO! Avanti\nAvanti,,,,,,,,,0,,
Home\nHome,,TODO! Home\nHome,,,,,,,,,0,,
Alarm messages\nShows all received alarms of the past,,TODO! Alarm messages\nShows all received alarms of the past,,,,,,,,,0,,
Reference image %s from %s,,TODO! Reference image %s from %s,,,,,,,,,0,,
There are still cameras without a reference image!\nDo you really want to quit?,,TODO! There are still cameras without a reference image!\nDo you really want to quit?,,,,,,,,,0,,
The time was set.,,TODO! The time was set.,,,,,,,,,0,,
There is no reference image for this camera yet!,,TODO! There is no reference image for this camera yet!,,,,,,,,,0,,
"Reference image %s, %s from %s",,"TODO! Reference image %s, %s from %s",,,,,,,,,0,,
Reference image %s,,TODO! Reference image %s,,,,,,,,,0,,
from,,TODO! from,,,,,,,,,0,,
till,,TODO! till,,,,,,,,,0,,
&Temporary deactivation...,,TODO! &Temporary deactivation...,,,,,,,,,0,,
The time periods for the temporary deactivation of call processes\nwere set successfully.,,TODO! The time periods for the temporary deactivation of call processes\nwere set successfully.,,,,,,,,,0,,
Connection progress,,Avanzamento connessione,,,,,,,,,0,,
Connection:,,Connessione:,,,,,,,,,0,,
Temporary deactivation of call processes,,TODO! Temporary deactivation of call processes,,,,,,,,,0,,
Protocol,,Protocollo,,,,,,,,,0,,
The user %s has changed the time periods on host %s for the detector %s:,,TODO! The user %s has changed the time periods on host %s for the detector %s:,,,,,,,,,0,,
from %s till %s,,TODO! from %s till %s,,,,,,,,,0,,
every %d s,,TODO! every %d s,,,,,,,,,0,,
Switch:,,TODO! Switch:,,,,,,,,,0,,
Save:,,Salva:,,,,,,,,,0,,
not possible,,TODO! non possibile,,,,,,,,,0,,
"You do not have a valid dongle to start this software, or your dongle is out of order.\nPlease ask your system administrator!",,"TODO! You do not have a valid dongle to start this software, or your dongle is out of order.\nPlease ask your system administrator!",,,,,,,,,0,,
"This product contains portions of imaging code owned by Imagine Software Solutions, Inc., (WWW.IMAGN.COM) and Pegasus Imaging Corporation, Tampa, FL, (WWW.PEGASUSIMAGING.COM).",,"TODO! This product contains portions of imaging code owned by Imagine Software Solutions, Inc., (WWW.IMAGN.COM) and Pegasus Imaging Corporation, Tampa, FL, (WWW.PEGASUSIMAGING.COM).",,,,,,,,,0,,
off,,off,,,,,,,,,0,,
A connection to remote host could not be established.,,TODO! A connection to remote host could not be established.,,,,,,,,,0,,
Local host,,TODO! Local host,,,,,,,,,0,,
"There is already a reference image for %s, do you want to overwrite the existing image?",,"TODO! There is already a reference image for %s, do you want to overwrite the existing image?",,,,,,,,,0,,
You do not have the permission to connect with this remote host.,,TODO! You do not have the permission to connect with this remote host.,,,,,,,,,0,,
possible,,TODO! possibile,,,,,,,,,0,,
active,,attivo,,,,,,,,,0,,
&Frame Rate,,TODO! Frequenza fotogrammi,,,,,,,,,0,,
&Pan/Tilt,,TODO! &Pan/Tilt,,,,,,,,,0,,
Cameras,,Telecamere,,,,,,,,,0,,
Detector,,TODO! Detector,,,,,,,,,0,,
Relais,,TODO! Relais,,,,,,,,,0,,
A connection to remote host could not be established.\nThe link module does not run.,,TODO! A connection to remote host could not be established.\nThe link module does not run.,,,,,,,,,0,,
A connection to remote host could not be established.\nThe selected server does not run.,,TODO! A connection to remote host could not be established.\nThe selected server does not run.,,,,,,,,,0,,
A connection to remote host could not be established.\nThe selected server is just initializing.,,TODO! A connection to remote host could not be established.\nThe selected server is just initializing.,,,,,,,,,0,,
A connection to remote host could not be established.\nThe selected server does not accept any more connection.,,TODO! A connection to remote host could not be established.\nThe selected server does not accept any more connection.,,,,,,,,,0,,
The host %s sent the following message:\n%s.,,TODO! The host %s sent the following message:\n%s.,,,,,,,,,0,,
A connection to remote host could not be established.,,TODO! A connection to remote host could not be established.,,,,,,,,,0,,
Error. Page does not exist,,TODO! Error. Page does not exist,,,,,,,,,0,,
There is no page for this context to be shown.\nThis may have one of the following reasons:,,TODO! There is no page for this context to be shown.\nThis may have one of the following reasons:,,,,,,,,,0,,
There was no instruction specified for this alarm or there is no instruction for this alarm.,,TODO! There was no instruction specified for this alarm or there is no instruction for this alarm.,,,,,,,,,0,,
There was no instruction transmitted for this alarm,,TODO! There was no instruction transmitted for this alarm,,,,,,,,,0,,
to &Remote Host...\tENTER,,TODO! to &Remote Host...\tENTER,,,,,,,,,0,,
Alarm,,Allarme,,,,,,,,,0,,
Save,,Salva,,,,,,,,,0,,
Open,,Apri,,,,,,,,,0,,
%d Frames per second (max.),,TODO! %d Frames per second (max.),,,,,,,,,0,,
Notification from %s received: %s,,TODO! Notification from %s received: %s,,,,,,,,,0,,
Connection map,,TODO! Mappa di connessione,,,,,,,,,0,,
The host %s was not found in the list.\nPlease check for correct spelling!,,TODO! The host %s was not found in the list.\nPlease check for correct spelling!,,,,,,,,,0,,
Switching\nAutomatic camera switching,,TODO! Switching\nAutomatic camera switching,,,,,,,,,0,,
Close window\nClose window,,TODO! Chiudi finestra\nChiudi finestra,,,,,,,,,0,,
Context menu\nContext menu,,TODO! Context menu\nContext menu,,,,,,,,,0,,
"Controls contrast, saturation and brightness of the image.\nContrast/Saturation/Brightness",,"TODO! Controls contrast, saturation and brightness of the image.\nContrast/Saturation/Brightness",,,,,,,,,0,,
1:1\nDisplays the image in original size,,TODO! 1:1\nDisplays the image in original size,,,,,,,,,0,,
Map\nShows connection map,,TODO! Map\nShows connection map,,,,,,,,,0,,
Fullscreen\nFullscreen,,Schermo intero\nSchermo intero,,,,,,,,,0,,
The detector will be deactivated at the chosen time.,,TODO! The detector will be deactivated at the chosen time.,,,,,,,,,0,,
The detector will be deactivated at the chosen time.,,TODO! The detector will be deactivated at the chosen time.,,,,,,,,,0,,
The detector will be activated at the chosen time.,,TODO! The detector will be activated at the chosen time.,,,,,,,,,0,,
The detector will be activated at the chosen time.,,TODO! The detector will be activated at the chosen time.,,,,,,,,,0,,
The actual time periods for the deactivation of this detector.,,TODO! The actual time periods for the deactivation of this detector.,,,,,,,,,0,,
Add a new time period to the list.\nIt can be edited afterwards.,,TODO! Add a new time period to the list.\nIt can be edited afterwards.,,,,,,,,,0,,
Will remove the selected time period from the list.,,TODO! Will remove the selected time period from the list.,,,,,,,,,0,,
A connection to remote host could not be established.\nInvalid license number.,,TODO! A connection to remote host could not be established.\nInvalid license number.,,,,,,,,,0,,
A connection to remote host could not be established.\nInvalid passwort or PIN.,,TODO! A connection to remote host could not be established.\nInvalid passwort or PIN.,,,,,,,,,0,,
You do not have the permission\nto change the permanent mask of camera %s.,,TODO! You do not have the permission\nto change the permanent mask of camera %s.,,,,,,,,,0,,
