List of entered archives.\nSelect an entry to edit it's data.,,TODO! List of entered archives.\nSelect an entry to edit it's data.,,,,,,,,,0,,
Please specify the requested size of the archive.,,TODO! Please specify the requested size of the archive.,,,,,,,,,0,,
A pre-ring archive must be assigned to a alarm archive.,,TODO! A pre-ring archive must be assigned to a alarm archive.,,,,,,,,,0,,
Own host name.\nEnter a unique name.,,TODO! Own host name.\nEnter a unique name.,,,,,,,,,0,,
Accept incomming calls,,TODO! Accept incomming calls,,,,,,,,,0,,
Used in MByte,,TODO! Used in MByte,,,,,,,,,0,,
Size in MByte,,TODO! Size in MByte,,,,,,,,,0,,
To use in MB,,TODO! To use in MB,,,,,,,,,0,,
Floppy,,TODO! Floppy,,,,,,,,,0,,
Local Drive,,TODO! Unità locale,,,,,,,,,0,,
Network drive,,TODO! Unità network,,,,,,,,,0,,
CD-ROM Drive,,Unità CD-ROM,,,,,,,,,0,,
All,,TODO! Tutto,,,,,,,,,0,,
No usage,,TODO! Nessuno uso,,,,,,,,,0,,
Storage,,TODO! Storage,,,,,,,,,0,,
Read backup,,TODO! Read backup,,,,,,,,,0,,
Read and write backup,,TODO! Read and write backup,,,,,,,,,0,,
Operating system,,TODO! Sistema operativo,,,,,,,,,0,,
There is not enough space for all archives!\nDecrease the size of one or more archives.\nThe usage of drive will be kept.,,TODO! There is not enough space for all archives!\nDecrease the size of one or more archives.\nThe usage of drive will be kept.,,,,,,,,,0,,
The size of all archives exceeds the capacity of all drives.\nPlease decrease the size of one or more archives or provide more drives or increase the used sizes of drives.,,TODO! The size of all archives exceeds the capacity of all drives.\nPlease decrease the size of one or more archives or provide more drives or increase the used sizes of drives.,,,,,,,,,0,,
"Number or address of the host.\n\nTCP/IP:\nAll characters are allowed, pay attention to correct spelling.\nISDN and SMS:\nAll digits, blanks and / - ( ) are allowed.\n\nRouting:\nThe single hosts must be devided by a #.\nAn IP address must have prefix tcp:.\nA SMS number must have prefix sms:.\nA B3 address must have prefix pres:.",,"TODO! Number or address of the host.\n\nTCP/IP:\nAll characters are allowed, pay attention to correct spelling.\nISDN and SMS:\nAll digits, blanks and / - ( ) are allowed.\n\nRouting:\nThe single hosts must be devided by a #.\nAn IP address must have prefix tcp:.\nA SMS number must have prefix sms:.\nA B3 address must have prefix pres:.",,,,,,,,,0,,
Applications will be automatically exited after this time if no user action occurs meanwhile.\n\nThis time must be greater or equal to the time for automatic disconnect.,,TODO! Applications will be automatically exited after this time if no user action occurs meanwhile.\n\nThis time must be greater or equal to the time for automatic disconnect.,,,,,,,,,0,,
"A confirmation request will be displayed for the entered last seconds,\nso that the user can prevent automatic exiting.",,"TODO! A confirmation request will be displayed for the entered last seconds,\nso that the user can prevent automatic exiting.",,,,,,,,,0,,
Set the requested bit rate.,,TODO! Set the requested bit rate.,,,,,,,,,0,,
Check this if applications providing a user interface should be exited after a given time without user activity meanwhile.\n(Safety turn off to prevent the system from unathorized input.)\nAny established connections will be closed too.,,TODO! Check this if applications providing a user interface should be exited after a given time without user activity meanwhile.\n(Safety turn off to prevent the system from unathorized input.)\nAny established connections will be closed too.,,,,,,,,,0,,
Set the requested bit rate.,,TODO! Set the requested bit rate.,,,,,,,,,0,,
Set the requested bit rate.,,TODO! Set the requested bit rate.,,,,,,,,,0,,
Check this if applications providing a connection should be disconnect after a given time without user activity meanwhile.\n(Safety disconnection to prevent the system from unnecessay connection charge.),,TODO! Check this if applications providing a connection should be disconnect after a given time without user activity meanwhile.\n(Safety disconnection to prevent the system from unnecessay connection charge.),,,,,,,,,0,,
Set the requested bit rate.,,TODO! Set the requested bit rate.,,,,,,,,,0,,
Connections will be closed after a given time without user activity (keyboard or mouse) meanwhile.,,TODO! Connections will be closed after a given time without user activity (keyboard or mouse) meanwhile.,,,,,,,,,0,,
During the last seconds there will be a confirmation request\nso the user is able to prevent the automatic disconnect of the connection.,,TODO! During the last seconds there will be a confirmation request\nso the user is able to prevent the automatic disconnect of the connection.,,,,,,,,,0,,
Displays if the telephone installation provides the called MSN or not.\nSome telephone installations do not provide the called MSN.\Then only 'Accept all incomming calls' can be used.,,TODO! Displays if the telephone installation provides the called MSN or not.\nSome telephone installations do not provide the called MSN.\Then only 'Accept all incomming calls' can be used.,,,,,,,,,0,,
Only one B-channel will be available for a connection.,,TODO! Only one B-channel will be available for a connection.,,,,,,,,,0,,
Up to two B-Channels will be available for a connection.,,TODO! Up to two B-Channels will be available for a connection.,,,,,,,,,0,,
Check this if you want to use the whole disc space for this usage.,,TODO! Check this if you want to use the whole disc space for this usage.,,,,,,,,,0,,
List of all existing drives.\nSelect an entry to edit its settings.,,TODO! List of all existing drives.\nSelect an entry to edit its settings.,,,,,,,,,0,,
Check this if the operating system is installed to this drive and this drive should not be used to store data and images.,,TODO! Check this if the operating system is installed to this drive and this drive should not be used to store data and images.,,,,,,,,,0,,
Check this if the drive should not be used to store data and images.,,TODO! Check this if the drive should not be used to store data and images.,,,,,,,,,0,,
Check this if the drive should be used to store data and images.,,TODO! Check this if the drive should be used to store data and images.,,,,,,,,,0,,
Check this if the drive should be used to write backup data and images.\nIt is possible to read data from this drive too.\nCD-R and CD-RW drives cannot be used for automatic backups.,,TODO! Check this if the drive should be used to write backup data and images.\nIt is possible to read data from this drive too.\nCD-R and CD-RW drives cannot be used for automatic backups.,,,,,,,,,0,,
Check this if the drive should be used to read backup data and images.,,TODO! Check this if the drive should be used to read backup data and images.,,,,,,,,,0,,
"If the software shall not use the entire drive space for storing,\nenter the size to use.",,"TODO! If the software shall not use the entire drive space for storing,\nenter the size to use.",,,,,,,,,0,,
Enter the calling number to which calls shall be accepted.,,TODO! Enter the calling number to which calls shall be accepted.,,,,,,,,,0,,
You have not entered a size!,,TODO! You have not entered a size!,,,,,,,,,0,,
You must enter an archive for storage\nbevor you are able to setup archives!,,TODO! You must enter an archive for storage\nbevor you are able to setup archives!,,,,,,,,,0,,
The host %s is used multiple.\nHosts must have unique names!\nDelete the multiple entries!,,TODO! The host %s is used multiple.\nHosts must have unique names!\nDelete the multiple entries!,,,,,,,,,0,,
The host %s does not have a phone number or address.\nPlease enter a phone number or address!,,TODO! The host %s does not have a phone number or address.\nPlease enter a phone number or address!,,,,,,,,,0,,
